Label,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
7,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,8,male,bachelor,TX,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
8,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,9,male,master,GA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
4,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,10,male,bachelor,UT,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
6,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,11,female,bachelor,UT,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
6,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,12,male,master,NJ,Product Engineer,CAD/CAM
10,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,13,male,master,NJ,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
6,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,14,female,bachelor,WA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
5,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,15,male,master,TX,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
10,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,16,female,bachelor,WA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
3,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,17,female,master,TX,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
2,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,18,female,bachelor,TX,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
6,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,19,female,master,NJ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
7,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,20,male,master,AZ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
0,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,21,male,master,TX,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
10,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,22,female,bachelor,CA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
2,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,23,male,master,TX,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
3,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,24,female,master,CA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
0,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,25,female,master,NJ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
0,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,26,female,bachelor,WA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
3,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,27,female,master,WA,Mobile Software Engineer,Java/C#/Objective-C/Swift
7,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,28,female,master,CA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
10,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,29,male,bachelor,CA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
2,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,30,female,master,CA,Mobile Software Engineer,Java/C#/Objective-C/Swift
9,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,31,female,master,TX,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
7,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,32,male,master,NJ,Product Engineer,CAD/CAM
6,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,33,male,bachelor,AZ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
0,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,34,female,master,NY,Product Engineer,CAD/CAM
1,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,35,male,master,NJ,Product Engineer,CAD/CAM
6,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,36,female,master,UT,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
1,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,37,female,bachelor,AZ,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
6,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,38,male,master,AZ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
5,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,39,female,master,GA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
0,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,40,female,master,UT,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
2,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,41,female,master,AZ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
5,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,42,male,bachelor,CA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
9,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,43,female,master,WA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
3,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,44,female,master,NY,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
1,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,45,male,master,WA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
10,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,46,female,master,TX,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
7,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,47,male,master,NY,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
7,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,48,female,master,AZ,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
9,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,49,female,bachelor,UT,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
3,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,50,female,master,TX,Product Engineer,CAD/CAM
9,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,51,female,master,TX,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
2,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,52,female,master,WA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
0,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,53,male,master,UT,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
10,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,54,male,master,AZ,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
1,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,55,male,bachelor,TX,Mobile Software Engineer,Java/C#/Objective-C/Swift
10,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,56,male,master,NJ,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
10,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,57,male,bachelor,AZ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
9,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,58,male,bachelor,NJ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
5,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,59,male,master,WA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
9,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,60,female,master,CA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
10,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,61,male,master,CA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
8,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,62,female,master,AZ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
2,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,63,male,bachelor,WA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
5,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,64,female,bachelor,TX,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
5,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,65,male,bachelor,NJ,Product Engineer,CAD/CAM
4,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,66,male,bachelor,AZ,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
1,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,67,male,master,WA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
7,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,68,female,bachelor,GA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
1,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,69,female,bachelor,GA,Product Engineer,CAD/CAM
5,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,70,female,master,CA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
10,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,71,male,master,GA,Product Engineer,CAD/CAM
9,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,72,female,bachelor,AZ,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
10,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,73,male,master,TX,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
4,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,74,female,master,GA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
1,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,75,male,master,TX,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
7,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,76,female,bachelor,UT,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
6,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,77,female,bachelor,NJ,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
0,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,78,female,bachelor,GA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
6,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,79,female,master,CA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
1,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,80,female,master,NY,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
4,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,81,male,bachelor,NY,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
6,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,82,female,master,CA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
8,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,83,male,master,UT,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
9,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,84,female,bachelor,NY,Mobile Software Engineer,Java/C#/Objective-C/Swift
7,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,85,male,bachelor,NY,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
9,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,86,female,bachelor,NY,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
2,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,87,male,bachelor,AZ,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
0,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,88,male,bachelor,NY,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
9,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,89,female,master,GA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
6,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,90,male,master,WA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
5,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,91,male,master,NJ,Mobile Software Engineer,Java/C#/Objective-C/Swift
2,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,92,male,bachelor,AZ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
7,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,93,female,bachelor,WA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
2,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,94,female,master,GA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
6,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,95,female,master,CA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
8,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,96,male,master,NJ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
0,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,97,female,bachelor,CA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
8,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,98,male,master,NJ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
7,89,male,bachelor,AZ,SDN/Operating System/Objective-C/RFI/C#/,99,female,master,CA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
2,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,0,male,bachelor,NJ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
9,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,1,male,bachelor,GA,Mobile Software Engineer,Java/C#/Objective-C/Swift
1,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,2,female,master,CA,Product Engineer,CAD/CAM
6,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,3,female,bachelor,UT,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
6,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,4,female,bachelor,NJ,Product Engineer,CAD/CAM
9,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,5,female,bachelor,CA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
10,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,6,female,master,WA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
0,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,7,female,bachelor,AZ,Product Engineer,CAD/CAM
10,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,8,female,master,WA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
1,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,9,male,master,GA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
10,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,10,female,master,CA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
8,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,11,male,bachelor,GA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
0,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,12,female,bachelor,AZ,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
4,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,13,male,master,WA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
1,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,14,female,master,UT,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
3,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,15,male,master,NJ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
10,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,16,male,master,WA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
4,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,17,male,bachelor,NY,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
0,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,18,female,master,NJ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
7,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,19,female,bachelor,WA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
9,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,20,male,bachelor,NJ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
8,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,21,male,bachelor,NJ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
1,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,22,female,bachelor,CA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
6,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,23,female,master,CA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
1,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,24,female,bachelor,UT,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
9,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,25,female,master,UT,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
0,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,26,female,bachelor,GA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
3,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,27,female,master,WA,Mobile Software Engineer,Java/C#/Objective-C/Swift
10,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,28,female,master,CA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
10,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,29,male,master,UT,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
3,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,30,male,bachelor,AZ,Product Engineer,CAD/CAM
7,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,31,female,bachelor,TX,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
0,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,32,female,bachelor,AZ,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
4,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,33,female,master,TX,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
0,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,34,male,master,WA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
6,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,35,male,master,AZ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
3,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,36,female,master,TX,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
1,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,37,male,bachelor,NY,Mobile Software Engineer,Java/C#/Objective-C/Swift
7,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,38,male,bachelor,UT,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
0,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,39,male,master,TX,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
7,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,40,male,master,NJ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
2,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,41,female,master,TX,Product Engineer,CAD/CAM
4,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,42,female,bachelor,TX,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
3,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,43,female,master,NY,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
6,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,44,male,master,TX,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
1,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,45,male,bachelor,AZ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
0,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,46,female,bachelor,NJ,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
2,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,47,female,bachelor,AZ,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
6,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,48,female,master,WA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
0,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,49,female,master,NJ,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
4,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,50,female,bachelor,UT,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
7,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,51,female,bachelor,CA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
9,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,52,male,master,WA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
9,90,male,bachelor,UT,CAD/HTML/NoSQL/Javascript/C++/,53,male,bachelor,NY,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
